Root,Serial,Word,Guideword,Level,Part of Speech,Topic
-,-,pile up,-,B2,phrasal verb,-
-,-,pitch a tent,-,B2,phrase,people: actions
-,-,in place of sth,-,B2,phrase,-
-,-,take sb's place,-,B2,phrase,people: actions
-,-,in the first place,-,B2,phrase,-
-,-,all over the place,-,B2,phrase,-
-,-,"place sth in/on, etc.",-,B2,phrase,people: actions
-,-,plant a bomb,-,B2,phrase,people: actions
-,-,play a part in sth,-,B2,phrase,-
-,-,play a joke/trick on sb,-,B2,phrase,people: personality
-,-,plug sth in,-,B2,phrasal verb,"people: actions, technology"
-,-,the point,-,B2,phrase,communication
-,-,be at/on the point of doing sth,-,B2,phrase,-
-,-,up to a point,-,B2,phrase,-
-,-,point out sth or point sth out,-,B2,phrasal verb,communication
-,-,be poor in sth,-,B2,phrase,-
-,-,"pop in/out/over, etc.",-,B2,phrase,people: actions
-,-,whenever possible,-,B2,phrase,-
-,-,wherever possible,-,B2,phrase,-
-,-,"pour into/out/from, etc.",-,B2,phrase,-
-,-,pour sth out or pour out sth,-,B2,phrasal verb,people: personality
-,-,be out of practice,-,B2,phrase,-
-,-,in practice,-,B2,phrase,-
-,-,to be precise,-,B2,phrase,-
-,-,preparations,-,B2,phrase,-
-,-,be prepared to do sth ,-,B2,phrase,-
-,-,the press,-,B2,phrase,arts and media
-,-,put pressure on sb,-,B2,phrase,communication
-,-,pretty much/well,-,B2,phrase,-
-,-,in private,-,B2,phrase,-
-,-,the pros and cons,-,B2,phrase,-
-,-,in progress,-,B2,phrase,-
-,-,promise to be sth,-,B2,phrase,-
-,-,keep/break a promise,-,B2,phrase,communication
-,-,propose to do sth,-,B2,phrase,-
-,-,sb's prospects,-,B2,phrase,-
-,-,protest (about/against/at sth),-,B2,phrase,communication
-,-,be too proud (to do sth),-,B2,phrase,people: personality
-,-,in public,-,B2,phrase,-
-,-,"pull yourself along/up, etc.",-,B2,phrase,people: actions
-,-,pull in/into sth,-,B2,phrasal verb,"people: actions, travel"
-,-,pull down sth or pull sth down,-,B2,phrasal verb,"buildings, people: actions"
-,-,pull out,-,B2,phrasal verb,"people: actions, travel"
-,-,pull over,-,B2,phrasal verb,"people: actions, travel"
-,-,pull up,-,B2,phrasal verb,"people: actions, travel"
-,-,push (sb) for sth/to do sth,-,B2,phrase,communication
-,-,push yourself,-,B2,phrase,people: actions
-,-,put an end to sth,-,B2,phrase,people: actions
-,-,put pressure on sb,-,B2,phrase,communication
-,-,put sth aside,SAVE MONEY,B2,phrasal verb,money
-,-,put down sb or put sb down,-,B2,phrasal verb,communication
-,-,put off sb or put sb off (sb/sth/doing sth),-,B2,phrasal verb,people: personality
-,-,put sth together or put together sth,JOIN PARTS,B2,phrasal verb,-
-,-,put up sth or put sth up,BUILD,B2,phrasal verb,"buildings, people: actions"
-,-,put up sb or put sb up ,-,B2,phrasal verb,-
-,-,put up with sth/sb ,-,B2,phrasal verb,people: personality
-,-,not quite,-,B2,phrase,-
-,-,"raise a question/subject, etc.",-,B2,phrase,communication
-,-,range from sth to sth/between sth and sth,-,B2,phrase,-
-,-,"reach a decision/agreement/conclusion, etc.",-,B2,phrase,communication
-,-,"can/can't/could, etc. reach (sth)",-,B2,phrase,people: actions
-,-,read out sth or read sth out,-,B2,phrasal verb,communication
-,-,read over/through sth or read sth over/through,-,B2,phrasal verb,communication
-,-,for real,-,B2,phrase,-
-,-,the reality/realities of sth,-,B2,phrase,-
-,-,become a reality,-,B2,phrase,-
-,-,"reasonably good/successful/well, etc.",-,B2,phrase,describing things
-,-,go red,-,B2,phrase,people: personality
-,-,refer to sb/sth,TALK OR WRITE,B2,phrasal verb,communication
-,-,with/in reference to sth,-,B2,phrase,communication
-,-,as regards sth,-,B2,phrase,-
-,-,in/with regard to sth,-,B2,phrase,-
-,-,relations,-,B2,phrase,relationships
-,-,in relation to sth,-,B2,phrase,-
-,-,in relation to sth,-,B2,phrase,-
-,-,"relatively good/bad/cheap, etc.",-,B2,phrase,communication
-,-,rely on/upon sb/sth ,NEED,B2,phrasal verb,-
-,-,rely on/upon sb/sth ,TRUST,B2,phrasal verb,people: personality
-,-,"remain a secret/mystery, etc.",-,B2,phrase,-
-,-,"remain at/in/with, etc.",-,B2,phrase,-
-,-,require sb to do sth,-,B2,phrase,-
-,-,with respect to sth,-,B2,phrase,communication
-,-,in this respect/in many respects,-,B2,phrase,-
-,-,in response to,-,B2,phrase,communication
-,-,take/accept/claim responsibility for sth,-,B2,phrase,"communication, crime"
-,-,be responsible for sth/doing sth ,-,B2,phrase,crime
-,-,"rest your eyes/feet/legs, etc.",-,B2,phrase,people: actions
-,-,result in sth ,-,B2,phrasal verb,-
-,-,return to sth,-,B2,phrase,people: actions
-,-,in return,-,B2,phrase,-
-,-,get rid of sth,-,B2,phrase,-
-,-,take a risk,-,B2,phrase,people: personality
-,-,at risk,-,B2,phrase,-
-,-,"roll (sth) across/around/over, etc.",-,B2,phrase,people: actions
-,-,"roll down/in/off, etc.",-,B2,phrase,-
-,-,roots,-,B2,phrase,-
-,-,round and round,-,B2,phrase,-
-,-,"first/second/third/final, etc., round",-,B2,phrase,shopping
-,-,in a row,-,B2,phrase,-
-,-,"rub sth into/on, etc.",-,B2,phrase,people: actions
-,-,rub out sth or rub sth out,-,B2,phrasal verb,communication
-,-,run away,-,B2,phrasal verb,people: actions
-,-,run into sth,-,B2,phrasal verb,"people: actions, travel"
-,-,run into sb,-,B2,phrasal verb,people: actions
-,-,run out,ALL USED,B2,phrasal verb,-
-,-,run over sb/sth or run sb/sth over,-,B2,phrasal verb,"people: actions, travel"
-,-, in the long run,-,B2,phrase,-
-,-,rush to do sth,-,B2,phrase,-
-,-,the sack,-,B2,phrase,work
-,-,for the sake of sb/sth; for sb's/sth's sake,-,B2,phrase,-
-,-,sales,-,B2,phrase,shopping
-,-,the same,-,B2,phrase,-
-,-,the same,-,B2,phrase,-
-,-,save a goal,-,B2,phrase,shopping
-,-,be said to be,-,B2,phrase,-
-,-,it goes without saying,-,B2,phrase,communication
-,-,scales,-,B2,phrase,-
-,-,"the club/gay/music, etc. scene",-,B2,phrase,-
-,-,in season,-,B2,phrase,"food and drink, natural world"
-,-,be seated,-,B2,phrase,-
-,-,in secret,-,B2,phrase,-
-,-,the secret,-,B2,phrase,-
-,-,see off sb or see sb off,-,B2,phrasal verb,"communication, people: actions"
-,-,see through sb/sth,-,B2,phrasal verb,-
-,-,see to sth/sb ,-,B2,phrasal verb,people: actions
-,-,It seems...,-,B2,phrase,-
-,-,seize a chance/opportunity,-,B2,phrase,-
-,-,sell out,-,B2,phrasal verb,shopping
-,-,send off sth or send sth off,-,B2,phrasal verb,"communication, people: actions"
-,-,make sense,-,B2,phrase,communication
-,-,make sense,-,B2,phrase,-
-,-,take sb/sth seriously,-,B2,phrase,people: personality
-,-,set an example,-,B2,phrase,people: actions
-,-,set a record,-,B2,phrase,"people: actions, shopping"
-,-,set out sth or set sth out,-,B2,phrasal verb,communication
-,-,set up sth or set sth up,EVENT/ACTIVITY,B2,phrasal verb,people: actions
-,-,settle down,FEEL COMFORTABLE,B2,phrasal verb,people: actions
-,-,the seventies,-,B2,phrase,-
-,-,(be) in your seventies,-,B2,phrase,people: appearance
-,-,shake your head,-,B2,phrase,"communication, people: actions"
-,-,"in good/bad, etc. shape",-,B2,phrase,"body and health, describing things"
-,-,keep in shape,-,B2,phrase,body and health
-,-,"a sharp rise/increase/drop, etc.",-,B2,phrase,-
-,-,in the short term,-,B2,phrase,-
-,-,why should/shouldn't...?,-,B2,phrase,-
-,-,show off,-,B2,phrasal verb,"people: actions, people: personality"
-,-,shut (sb) up,-,B2,phrasal verb,communication
-,-,shut (sth) down or shut down (sth),-,B2,phrasal verb,"people: actions, work"
-,-,keep your mouth shut,-,B2,phrase,communication
-,-,be sick of sth,-,B2,phrase,people: personality
-,-,side by side,-,B2,phrase,-
-,-,from side to side,-,B2,phrase,-
-,-,the sight of sb/sth,-,B2,phrase,-
-,-,at first sight,-,B2,phrase,-
-,-,no sign of sb/sth,-,B2,phrase,-
-,-,Dear Sir ,-,B2,phrase,communication
-,-,(be) in your sixties,-,B2,phrase,people: appearance
-,-,the sixties,-,B2,phrase,-
-,-,"slam sth down/onto/into, etc.",-,B2,phrase,people: actions
-,-,"slide (sth) across/down/along, etc.",-,B2,phrase,people: actions
-,-,slow (sb/sth) down/up or slow down/up (sb/sth),-,B2,phrasal verb,people: actions
-,-,slow down,-,B2,phrasal verb,people: actions
-,-,if so,-,B2,phrase,-
-,-,so as to,-,B2,phrase,-
-,-,soak up sth or soak sth up,-,B2,phrasal verb,-
-,-,"somewhere around/between, etc.",-,B2,phrase,describing things
-,-,sooner or later,-,B2,phrase,-
-,-,sort of,-,B2,phrase,describing things
-,-,sort out sth or sort sth out,SOLVE PROBLEM,B2,phrasal verb,people: actions
-,-,sort out sth or sort sth out,TIDY,B2,phrasal verb,people: actions
-,-,"sound angry/happy/rude, etc.",-,B2,phrase,people: personality
-,-,"generally/personally, etc. speaking",-,B2,phrase,communication
-,-,speak up,-,B2,phrasal verb,communication
-,-,special attention/care/treatment,-,B2,phrase,-
-,-,"in good/high/low, etc. spirits",-,B2,phrase,people: personality
-,-,"splash about/around/through, etc.",-,B2,phrase,people: actions
-,-,spread out,-,B2,phrasal verb,people: actions
-,-,squeeze (sb/sth) in/squeeze (sb/sth) into sth ,-,B2,phrasal verb,people: actions
-,-,"stand (sth) in/against/by, etc. sth",-,B2,phrase,people: actions
-,-,stand back,-,B2,phrasal verb,people: actions
-,-,stand for sth ,REPRESENT,B2,phrasal verb,politics
-,-,stand by sb ,-,B2,phrasal verb,relationships
-,-,stand for sth ,LETTERS,B2,phrasal verb,communication
-,-,stand out,EASY TO SEE,B2,phrasal verb,-
-,-,stand out,BE BETTER,B2,phrasal verb,-
-,-,stand up sb or stand sb up,-,B2,phrasal verb,relationships
-,-,stand up for sth/sb ,-,B2,phrasal verb,communication
-,-,standard of living,-,B2,phrase,money
-,-,to start with,-,B2,phrase,-
-,-,stay out,-,B2,phrasal verb,people: actions
-,-,stay up,-,B2,phrasal verb,-
-,-,stay over,-,B2,phrasal verb,travel
-,-,"stick (sth) in/into/through, etc.",-,B2,phrase,people: actions
-,-,stick out,-,B2,phrasal verb,-
-,-,stick to sth ,-,B2,phrasal verb,people: actions
-,-,stick together,-,B2,phrasal verb,relationships
-,-,stick with sth/sb ,-,B2,phrasal verb,-
-,-,"bored/scared/worried, etc. stiff",-,B2,phrase,people: personality
-,-,better/worse still,-,B2,phrase,-
-,-,in stock/out of stock,-,B2,phrase,shopping
-,-,stop over,-,B2,phrasal verb,"people: actions, travel"
-,-,sit up/stand up straight,-,B2,phrase,body and health
-,-,come/get straight to the point,-,B2,phrase,communication
-,-,a stream of sth,-,B2,phrase,-
-,-,strictly forbidden/prohibited,-,B2,phrase,-
-,-,what struck me/the first thing that struck me...,-,B2,phrase,-
-,-,change the subject,-,B2,phrase,communication
-,-,no such thing,-,B2,phrase,-
-,-, all of a sudden,-,B2,phrase,-
-,-,sum up (sth/sb) or sum (sth/sb) up,-,B2,phrasal verb,communication
-,-,the supernatural,-,B2,phrase,-
-,-,be supposed to be sth,-,B2,phrase,-
-,-,be supposed to be sth,-,B2,phrase,-
-,-,be supposed to do sth,-,B2,phrase,-
-,-,be sure of sth ,-,B2,phrase,people: personality
-,-,be sure of yourself ,-,B2,phrase,people: personality
-,-,"be/get swept along/away, etc.",-,B2,phrase,-
-,-,"take milk/sugar, etc.",-,B2,phrase,food and drink
-,-,can't take sth,-,B2,phrase,people: personality
-,-,take sth/sb seriously,-,B2,phrase,people: personality
-,-,take account of sth,-,B2,phrase,-
-,-,"take pleasure/pride/an interest, etc.",-,B2,phrase,people: personality
-,-,take advantage of sb/sth ,-,B2,phrase,-
-,-,take your breath away,-,B2,phrase,people: personality
-,-,take into account sth,-,B2,phrase,-
-,-,take charge,-,B2,phrase,people: actions
-,-,take control,-,B2,phrase,"people: actions, politics"
-,-,take a deep breath,-,B2,phrase,"body and health, people: actions"
-,-,take sb's word for it,-,B2,phrase,communication
-,-,take it for granted,-,B2,phrase,-
-,-,take sb/sth for granted,-,B2,phrase,-
-,-,take sb's place,-,B2,phrase,people: actions
-,-,take the/this opportunity to do sth,-,B2,phrase,-
-,-,take after sb,-,B2,phrasal verb,relationships
-,-,take sb around/round (sth/swh) ,-,B2,phrasal verb,people: actions
-,-,take away sth or take sth away,REMOVE,B2,phrasal verb,people: actions
-,-,take away sth or take sth away,NUMBERS,B2,phrasal verb,people: actions
-,-,take down sth or take sth down,-,B2,phrasal verb,people: actions
-,-,be taken in,-,B2,phrasal verb,-
-,-,take off sth or take sth off,NOT WORK,B2,phrasal verb,work
-,-,take off,SUCCEED,B2,phrasal verb,-
-,-,take on sb or take sb on,-,B2,phrasal verb,"people: actions, work"
-,-,take out sth or take sth out,MONEY,B2,phrasal verb,"money, people: actions"
-,-,take over (sth) or take (sth) over,-,B2,phrasal verb,"people: actions, work"
-,-,take up sth or take sth up,FILL,B2,phrasal verb,-
-,-,talk sb into sth/doing sth,-,B2,phrasal verb,communication
-,-,talk over sth or talk sth over,-,B2,phrasal verb,communication
-,-,can tell,-,B2,phrase,people: personality
-,-,tell off sb or tell sb off,-,B2,phrasal verb,communication
-,-,lose your temper,-,B2,phrase,people: personality
-,-,be tempted,-,B2,phrase,people: personality
-,-,tend to do sth,-,B2,phrase,-
-,-,in ... terms/in terms of sth,-,B2,phrase,-
-,-,thanks to sb/sth,-,B2,phrase,-
-,-,that's it,-,B2,phrase,-
-,-,now and then,-,B2,phrase,-
-,-,in theory,-,B2,phrase,-
-,-,here and there,-,B2,phrase,-
-,-,the whole thing,-,B2,phrase,-
-,-,among other things,-,B2,phrase,communication
-,-,no such thing,-,B2,phrase,-
-,-,it's a good thing,-,B2,phrase,communication
-,-,the thing is...,-,B2,phrase,communication
-,-,not a single thing,-,B2,phrase,describing things
-,-,the main thing,-,B2,phrase,-
-,-,think over sth or think sth over ,-,B2,phrasal verb,-
-,-,think through sth or think sth through,-,B2,phrasal verb,-
-,-,(be) in your thirties,-,B2,phrase,people: appearance
-,-,the thirties,-,B2,phrase,-
-,-,those who/which/that,-,B2,phrase,-
-,-,even though,-,B2,phrase,-
-,-,as though,-,B2,phrase,-
-,-,thousands,-,B2,phrase,-
-,-,throw out sb or throw sb out,-,B2,phrasal verb,people: actions
-,-,throw up (sth) or throw (sth) up,-,B2,phrasal verb,body and health
-,-,tie up sb/sth or tie sb/sth up,-,B2,phrasal verb,people: actions
-,-,for some time,-,B2,phrase,-
-,-,from time to time,-,B2,phrase,-
-,-,to date,-,B2,phrase,-
-,-,to my mind,-,B2,phrase,communication
-,-,tons of sth,-,B2,phrase,describing things
-,-,mother tongue,-,B2,phrase,communication
-,-,on top of sth,-,B2,phrase,-
-,-,lose touch,-,B2,phrase,communication
-,-,lose track,IDIOM,B2,phrase,-
-,-,be trapped,-,B2,phrase,-
-,-,the trouble with sb/sth,-,B2,phrase,-
-,-,try out sth or try sth out,-,B2,phrasal verb,people: actions
-,-,"turn blue/cold/nasty, etc.",-,B2,phrase,-
-,-,turn (sth) back,-,B2,phrasal verb,-
-,-,turn down sb/sth or turn sb/sth down ,-,B2,phrasal verb,communication
-,-,turn out,HAPPEN,B2,phrasal verb,-
-,-,turn out,BE DISCOVERED,B2,phrasal verb,-
-,-,turn out,GO,B2,phrasal verb,people: actions
-,-,turn to sb/sth ,-,B2,phrasal verb,communication
-,-,turn up (somewhere) ,-,B2,phrasal verb,"people: actions, travel"
-,-,take turns or take it in turns,-,B2,phrase,people: actions
-,-,(be) in your twenties,-,B2,phrase,people: appearance
-,-,the twenties,-,B2,phrase,-
-,-,be unclear about sth,-,B2,phrase,-
-,-,be under the impression,-,B2,phrase,people: personality
-,-,"under attack/control/investigation, etc.",-,B2,phrase,-
-,-,be unfamiliar with sth ,-,B2,phrase,people: personality
-,-,"unusually big/strong/good,etc.",-,B2,phrase,describing things
-,-,up and down,-,B2,phrase,-
-,-,up and down,-,B2,phrase,-
-,-,upset stomach,-,B2,phrase,body and health
-,-,use up sth or use sth up,-,B2,phrasal verb,people: actions
-,-,be (of) any/some use,-,B2,phrase,-
-,-,be (of) no use,-,B2,phrase,-
-,-,be no use doing sth,-,B2,phrase,-
-,-,make use of sth,-,B2,phrase,-
-,-,values,-,B2,phrase,people: personality
-,-,in view of sth,-,B2,phrase,-
-,-,lose your voice,-,B2,phrase,body and health
-,-,"a short/ten-minute, etc. walk",-,B2,phrase,-
-,-,watch out,-,B2,phrasal verb,communication
-,-,one way or another,-,B2,phrase,-
-,-,one way or the other,-,B2,phrase,-
-,-,the other way round/around,-,B2,phrase,-
-,-,make your way,-,B2,phrase,-
-,-,in a way; in some/many ways,-,B2,phrase,-
-,-,all the way,-,B2,phrase,-
-,-,wear off,-,B2,phrasal verb,-
-,-,wear sb out or wear out sb,-,B2,phrasal verb,people: actions
-,-,may/might as well,-,B2,phrase,-
-,-,may/might/could well,-,B2,phrase,-
-,-,it's just as well,-,B2,phrase,-
-,-,(the) West,-,B2,phrase,-
-,-,What ...for?,-,B2,phrase,communication
-,-,what's/what is more,-,B2,phrase,communication
-,-,or whatever,-,B2,phrase,-
-,-,the wheel,-,B2,phrase,travel
-,-,whenever possible,-,B2,phrase,-
-,-,wherever possible,-,B2,phrase,-
-,-,(every) once in a while,-,B2,phrase,-
-,-,Who cares?,-,B2,phrase,communication
-,-,as a whole,-,B2,phrase,describing things
-,-,differ/vary widely,-,B2,phrase,-
-,-,will have,-,B2,phrase,-
-,-,"wind (sth) around/round, etc. sth",-,B2,phrase,people: actions
-,-,"wind along/through, etc.",-,B2,phrase,-
-,-,"wipe sth away/from/off, etc.",-,B2,phrase,people: actions
-,-,wish to do sth,-,B2,phrase,people: personality
-,-,with respect to sth,-,B2,phrase,communication
-,-,no wonder,-,B2,phrase,communication
-,-,have a word (with sb),-,B2,phrase,communication
-,-,in other words,-,B2,phrase,communication
-,-,work at sth ,-,B2,phrasal verb,people: actions
-,-,work on sth,-,B2,phrasal verb,people: actions
-,-,work sth out or work out sth,-,B2,phrasal verb,people: actions
-,-,work out,BECOME BETTER,B2,phrasal verb,-
-,-,a working knowledge of sth,-,B2,phrase,-
-,-,worse and worse,-,B2,phrase,describing things
-,-,to make matters worse,-,B2,phrase,-
-,-,worst of all,-,B2,phrase,communication
-,-,in writing,-,B2,phrase,communication
-,-,"the best/worst, etc. yet",-,B2,phrase,-
-,-,yet again,-,B2,phrase,-
-,-,the young,-,B2,phrase,people: appearance
-,-,Yours faithfully,-,B2,phrase,communication
-,-,sb's youth,-,B2,phrase,people: appearance
-,-,Absolutely!,-,C1,phrase,communication
-,-,in accordance with sth,-,C1,phrase,-
-,-,by all accounts,-,C1,phrase,-
-,-,accustomed to sth/doing sth,-,C1,phrase,-
-,-,legal action,-,C1,phrase,-
-,-,out of action,-,C1,phrase,-
-,-,course of action,-,C1,phrase,-
-,-,after all,-,C1,phrase,-
-,-,have sth against sb/sth,-,C1,phrase,-
-,-,long ago,-,C1,phrase,-
-,-,ahead of time/schedule,-,C1,phrase,-
-,-,in aid of sb/sth,-,C1,phrase,-
-,-,with the aid of sth,-,C1,phrase,-
-,-,on air,-,C1,phrase,arts and media
-,-,all things considered,-,C1,phrase,communication
-,-,after all,-,C1,phrase,-
-,-,all hours,-,C1,phrase,-
-,-,be all very well,-,C1,phrase,-
-,-,all at once,-,C1,phrase,-
-,-,be all set,-,C1,phrase,-
-,-,let alone,-,C1,phrase,-
-,-,"alternate days/weeks/years, etc.",-,C1,phrase,-
-,-,at an angle,-,C1,phrase,-
-,-,anywhere near sth,-,C1,phrase,-
-,-,it would appear (that),-,C1,phrase,-
-,-,arts,-,C1,phrase,education
-,-,as it happens,-,C1,phrase,-
-,-,as many as,-,C1,phrase,-
-,-,as yet,-,C1,phrase,-
-,-,in association with,-,C1,phrase,-
-,-,at an angle,-,C1,phrase,-
-,-,at a glance,-,C1,phrase,-
-,-,at the expense of sth,-,C1,phrase,-
-,-,at face value,IDIOM,C1,phrase,-
-,-,at the very least,-,C1,phrase,describing things
-,-,at hand,-,C1,phrase,-
-,-,at once,-,C1,phrase,-
-,-,all at once,-,C1,phrase,-
-,-,at short notice,-,C1,phrase,-
-,-,at times,-,C1,phrase,-
-,-,at random,-,C1,phrase,-
-,-,be authorized to do sth,-,C1,phrase,-
-,-,back road/street,-,C1,phrase,-
-,-,too bad,-,C1,phrase,communication
-,-,strike a balance,-,C1,phrase,-
-,-,be on the ball,IDIOM,C1,phrase,people: personality
-,-,on the basis of sth,-,C1,phrase,-
-,-,bear left/right,-,C1,phrase,-
-,-,beat about/around the bush,IDIOM,C1,phrase,-
-,-,before you know it,-,C1,phrase,communication
-,-,behind the times,-,C1,phrase,-
-,-,the next best thing,-,C1,phrase,-
-,-,(have) the best of both worlds,-,C1,phrase,-
