num,word_b,word_a
00004861,reunion,reunion
00004862,reveal,reveal
00004863,revelation,revelation
00004864,revenge,revenge
00004865,revenue,revenue
00004866,reversal,reversal
00004867,reverse,reverse
00004868,reversible,reversible
00004869,review,review
00004870,revise,revise
00004871,revision,revision
00004872,revival,revival
00004873,revive,revive
00004874,revolt,revolt
00004875,revolution,revolution
00004876,revolutionary,revolutionary
00004877,reward,reward
00004878,rewarding,rewarding
00004879,rewrite,rewrite
00004880,rhyme,rhyme
00004881,rhythm,rhythm
00004882,rib,rib
00004883,ribbon,ribbon
00004884,rice,rice
00004885,rich,rich
00004886,riches,riches
00004887,richness,richness
00004888,ride,ride
00004889,rider,rider
00004890,ridiculous,ridiculous
00004891,right,right
00004892,right-hand,right-hand
00004893,right-wing,right-wing
00004894,rightly,rightly
00004895,rigid,rigid
00004896,ring,ring
00004897,riot,riot
00004898,rip,rip
00004899,rip-off,rip-off
00004900,ripe,ripe
00004901,rise,rise
00004902,risk,risk
00004903,risky,risky
00004904,ritual,ritual
00004905,rival,rival
00004906,rivalry,rivalry
00004907,river,river
00004908,road,road
00004909,roar,roar
00004910,roast,roast
00004911,rob,rob
00004912,robbery,robbery
00004913,robot,robot
00004914,rock,rock
00004915,rocket,rocket
00004916,rocky,rocky
00004917,role,role
00004918,role model,role model
00004919,roll,roll
00004920,romance,romance
00004921,romantic,romantic
00004922,roof,roof
00004923,room,room
00004924,roommate,roommate
00004925,root,root
00004926,rope,rope
00004927,rose,rose
00004928,rosy,rosy
00004929,rot,rot
00004930,rotten,rotten
00004931,rough,rough
00004932,roughly,roughly
00004933,round,round
00004934,roundabout,roundabout
00004935,route,route
00004936,routine,routine
00004937,row,row
00004938,royal,royal
00004939,rub,rub
00004940,rubber,rubber
00004941,rubbish,rubbish
00004942,rude,rude
00004943,rudely,rudely
00004944,rudeness,rudeness
00004945,rug,rug
00004946,rugby,rugby
00004947,ruin,ruin
00004948,rule,rule
00004949,ruler,ruler
00004950,ruling,ruling
00004951,rumour,rumour
00004952,run,run
00004953,runner,runner
00004954,running,running
00004955,runway,runway
00004956,rural,rural
00004957,rush,rush
00004958,rush hour,rush hour
00004959,rusty,rusty
00004960,ruthless,ruthless
00004961,sack,sack
00004962,sacred,sacred
00004963,sacrifice,sacrifice
00004964,sad,sad
00004965,sadden,sadden
00004966,saddle,saddle
00004967,sadly,sadly
00004968,sadness,sadness
00004969,safe,safe
00004970,safely,safely
00004971,safety,safety
00004972,sail,sail
00004973,sailing,sailing
00004974,sailor,sailor
00004975,saint,saint
00004976,salad,salad
00004977,salary,salary
00004978,sale,sale
00004979,salesman,salesman
00004980,salesperson,salesperson
00004981,saleswoman,saleswoman
00004982,salmon,salmon
00004983,salon,salon
00004984,salt,salt
00004985,salty,salty
00004986,same,same
00004987,sample,sample
00004988,sanction,sanction
00004989,sand,sand
00004990,sandal,sandal
00004991,sandwich,sandwich
00004992,sandy,sandy
00004993,sane,sane
00004994,sarcastic,sarcastic
00004995,satellite,satellite
00004996,satisfaction,satisfaction
00004997,satisfactorily,satisfactorily
00004998,satisfactory,satisfactory
00004999,satisfied,satisfied
00005000,satisfy,satisfy
00005001,sauce,sauce
00005002,saucepan,saucepan
00005003,saucer,saucer
00005004,sausage,sausage
00005005,save,save
00005006,saving,saving
00005007,savings,savings
00005008,say,say
00005009,saying,saying
00005010,scale,scale
00005011,scan,scan
00005012,scandal,scandal
00005013,scar,scar
00005014,scarce,scarce
00005015,scarcely,scarcely
00005016,scarcity,scarcity
00005017,scare,scare
00005018,scared,scared
00005019,scarf,scarf
00005020,scary,scary
00005021,scattered,scattered
00005022,scenario,scenario
00005023,scene,scene
00005024,scenery,scenery
00005025,scenic,scenic
00005026,scent,scent
00005027,sceptical,sceptical
00005028,schedule,schedule
00005029,scheduled,scheduled
00005030,scheme,scheme
00005031,scholar,scholar
00005032,scholarship,scholarship
00005033,school,school
00005034,schoolchild,schoolchild
00005035,schooling,schooling
00005036,science,science
00005037,science fiction,science fiction
00005038,scientific,scientific
00005039,scientifically,scientifically
00005040,scientist,scientist
00005041,scissors,scissors
00005042,scooter,scooter
00005043,scope,scope
00005044,score,score
00005045,scrap,scrap
00005046,scratch,scratch
00005047,scream,scream
00005048,screen,screen
00005049,script,script
00005050,scruffy,scruffy
00005051,scrutiny,scrutiny
00005052,sculpture,sculpture
00005053,sea,sea
00005054,seal,seal
00005055,search,search
00005056,season,season
00005057,seasonal,seasonal
00005058,seat,seat
00005059,secluded,secluded
00005060,second,second
00005061,second-hand,second-hand
00005062,secondary,secondary
00005063,secondary school,secondary school
00005064,secondly,secondly
00005065,secret,secret
00005066,secretary,secretary
00005067,secretly,secretly
00005068,section,section
00005069,sector,sector
00005070,secure,secure
00005071,security,security
00005072,sedentary,sedentary
00005073,seduce,seduce
00005074,see,see
00005075,seed,seed
00005076,seek,seek
00005077,seemingly,seemingly
00005078,seize,seize
00005079,seldom,seldom
00005080,select,select
00005081,selection,selection
00005082,selective,selective
00005083,self,self
00005084,self-assurance,self-assurance
00005085,self-assured,self-assured
00005086,self-awareness,self-awareness
00005087,self-catering,self-catering
00005088,self-centred,self-centred
00005089,self-confidence,self-confidence
00005090,self-confident,self-confident
00005091,self-conscious,self-conscious
00005092,self-control,self-control
00005093,self-discipline,self-discipline
00005094,self-esteem,self-esteem
00005095,self-made,self-made
00005096,self-reliance,self-reliance
00005097,self-reliant,self-reliant
00005098,self-respect,self-respect
00005099,self-service,self-service
00005100,self-sufficient,self-sufficient
00005101,selfish,selfish
00005102,selfishness,selfishness
00005103,sell,sell
00005104,seller,seller
00005105,semi-detached,semi-detached
00005106,semi-final,semi-final
00005107,semicolon,semicolon
00005108,seminar,seminar
00005109,send,send
00005110,senior,senior
00005111,sensation,sensation
00005112,sensational,sensational
00005113,sense,sense
00005114,senseless,senseless
00005115,sensibility,sensibility
00005116,sensible,sensible
00005117,sensibly,sensibly
00005118,sensitive,sensitive
00005119,sensitivity,sensitivity
00005120,sentence,sentence
00005121,sentiment,sentiment
00005122,sentimental,sentimental
00005123,separate,separate
00005124,separately,separately
00005125,separation,separation
00005126,sequence,sequence
00005127,serene,serene
00005128,serenity,serenity
00005129,serial,serial
00005130,series,series
00005131,serious,serious
00005132,seriously,seriously
00005133,servant,servant
00005134,serve,serve
00005135,server,server
00005136,service,service
00005137,session,session
00005138,set,set
00005139,setback,setback
00005140,setting,setting
00005141,settle,settle
00005142,settlement,settlement
00005143,seven,seven
00005144,seventeen,seventeen
00005145,seventh,seventh
00005146,seventy,seventy
00005147,several,several
00005148,severe,severe
00005149,severely,severely
00005150,severity,severity
00005151,sew,sew
00005152,sewing,sewing
00005153,sex,sex
00005154,sexual,sexual
00005155,sexy,sexy
00005156,shabby,shabby
00005157,shade,shade
00005158,shadow,shadow
00005159,shake,shake
00005160,shaken,shaken
00005161,shall,shall
00005162,shallow,shallow
00005163,shame,shame
00005164,shameful,shameful
00005165,shampoo,shampoo
00005166,shape,shape
00005167,share,share
00005168,shark,shark
00005169,sharp,sharp
00005170,sharpen,sharpen
00005171,sharply,sharply
00005172,shattered,shattered
00005173,shave,shave
00005174,she,she
00005175,shed,shed
00005176,sheep,sheep
00005177,sheer,sheer
00005178,sheet,sheet
00005179,shelf,shelf
00005180,shell,shell
00005181,shelter,shelter
00005182,shield,shield
00005183,shift,shift
00005184,shine,shine
00005185,shiny,shiny
00005186,ship,ship
00005187,shirt,shirt
00005188,shiver,shiver
00005189,shock,shock
00005190,shocked,shocked
00005191,shocking,shocking
00005192,shoe,shoe
00005193,shoot,shoot
00005194,shooting,shooting
00005195,shop,shop
00005196,shop assistant,shop assistant
00005197,shopkeeper,shopkeeper
00005198,shopping,shopping
00005199,shore,shore
00005200,short,short
00005201,short-sighted,short-sighted
00005202,short-term,short-term
00005203,shortage,shortage
00005204,shortcoming,shortcoming
00005205,shorten,shorten
00005206,shortly,shortly
00005207,shorts,shorts
00005208,shot,shot
00005209,should,should
00005210,shoulder,shoulder
00005211,shout,shout
00005212,show,show
00005213,shower,shower
00005214,shrewd,shrewd
00005215,shrink,shrink
00005216,shrug,shrug
00005217,shudder,shudder
00005218,shut,shut
00005219,shuttle,shuttle
00005220,shy,shy
00005221,shyness,shyness
00005222,sibling,sibling
00005223,sick,sick
00005224,sickness,sickness
00005225,side,side
00005226,side effect,side effect
00005227,sideways,sideways
00005228,sigh,sigh
00005229,sight,sight
00005230,sightseeing,sightseeing
00005231,sign,sign
00005232,signal,signal
00005233,signature,signature
00005234,significance,significance
00005235,significant,significant
00005236,significantly,significantly
00005237,signpost,signpost
00005238,silence,silence
00005239,silent,silent
00005240,silently,silently
00005241,silk,silk
00005242,silly,silly
00005243,silver,silver
00005244,similar,similar
00005245,similarity,similarity
00005246,similarly,similarly
00005247,simple,simple
00005248,simplicity,simplicity
00005249,simplification,simplification
00005250,simplify,simplify
00005251,simply,simply
00005252,simulation,simulation
00005253,simultaneous,simultaneous
00005254,simultaneously,simultaneously
00005255,sin,sin
00005256,since,since
00005257,sincere,sincere
00005258,sincerely,sincerely
00005259,sincerity,sincerity
00005260,sing,sing
00005261,singer,singer
00005262,singing,singing
00005263,single,single
00005264,singular,singular
00005265,sink,sink
00005266,sip,sip
00005267,sir,sir
00005268,siren,siren
00005269,sister,sister
00005270,sister-in-law,sister-in-law
00005271,sit,sit
00005272,site,site
00005273,sitting room,sitting room
00005274,situation,situation
00005275,six,six
00005276,sixteen,sixteen
00005277,sixth,sixth
00005278,sixty,sixty
00005279,size,size
00005280,skate,skate
00005281,skateboard,skateboard
00005282,skateboarding,skateboarding
00005283,skating,skating
00005284,skeleton,skeleton
00005285,sketch,sketch
00005286,ski,ski
00005287,skiing,skiing
00005288,skilful,skilful
00005289,skill,skill
00005290,skilled,skilled
00005291,skin,skin
00005292,skip,skip
00005293,skirt,skirt
00005294,skull,skull
00005295,sky,sky
00005296,slam,slam
00005297,slang,slang
00005298,slap,slap
00005299,slash,slash
00005300,slaughter,slaughter
00005301,slave,slave
00005302,slavery,slavery
00005303,sleep,sleep
00005304,sleepy,sleepy
00005305,sleeve,sleeve
00005306,slender,slender
00005307,slice,slice
00005308,slight,slight
00005309,slightly,slightly
00005310,slim,slim
00005311,slip,slip
00005312,slippery,slippery
00005313,slogan,slogan
00005314,slope,slope
00005315,slot,slot
00005316,slow,slow
00005317,slowly,slowly
00005318,small,small
00005319,smart,smart
00005320,smash,smash
00005321,smell,smell
00005322,smile,smile
00005323,smog,smog
00005324,smoke,smoke
00005325,smoker,smoker
00005326,smoking,smoking
00005327,smoky,smoky
00005328,smooth,smooth
00005329,smoothly,smoothly
00005330,smuggle,smuggle
00005331,snack,snack
00005332,snake,snake
00005333,snap,snap
00005334,snatch,snatch
00005335,sneeze,sneeze
00005336,sniff,sniff
00005337,snob,snob
00005338,snobbish,snobbish
00005339,snore,snore
00005340,snow,snow
00005341,snowboard,snowboard
00005342,snowboarding,snowboarding
00005343,so,so
00005344,so-called,so-called
00005345,soak,soak
00005346,soaked,soaked
00005347,soaking,soaking
00005348,soap,soap
00005349,soap opera,soap opera
00005350,soar,soar
00005351,soaring,soaring
00005352,sob,sob
00005353,sober,sober
00005354,sociable,sociable
00005355,social,social
00005356,social networking,social networking
00005357,socialism,socialism
00005358,socialist,socialist
00005359,socialize,socialize
00005360,society,society
00005361,sock,sock
00005362,sofa,sofa
00005363,soft,soft
00005364,soft drink,soft drink
00005365,softly,softly
00005366,softness,softness
00005367,software,software
00005368,soil,soil
00005369,solar,solar
00005370,soldier,soldier
00005371,sole,sole
00005372,solely,solely
00005373,solicitor,solicitor
00005374,solid,solid
00005375,solidarity,solidarity
00005376,solitary,solitary
00005377,solitude,solitude
00005378,solo,solo
00005379,solution,solution
00005380,solve,solve
00005381,some,some
00005382,somebody,somebody
00005383,somehow,somehow
00005384,someone,someone
00005385,something,something
00005386,sometimes,sometimes
00005387,somewhat,somewhat
00005388,somewhere,somewhere
00005389,son,son
00005390,son-in-law,son-in-law
00005391,song,song
00005392,soon,soon
00005393,soothing,soothing
00005394,sophisticated,sophisticated
00005395,sore,sore
00005396,sorrow,sorrow
00005397,sorry,sorry
00005398,sort,sort
00005399,soul,soul
00005400,sound,sound
00005401,soundtrack,soundtrack
00005402,soup,soup
00005403,sour,sour
00005404,source,source
00005405,south,south
00005406,southeast,southeast
00005407,southern,southern
00005408,southwest,southwest
00005409,souvenir,souvenir
00005410,sow,sow
00005411,soya,soya
00005412,space,space
00005413,spacious,spacious
00005414,spade,spade
00005415,spam,spam
00005416,spare,spare
00005417,spark,spark
00005418,sparkling,sparkling
00005419,sparsely,sparsely
00005420,speak,speak
00005421,speaker,speaker
00005422,special,special
00005423,specialist,specialist
00005424,speciality,speciality
00005425,specialize,specialize
00005426,specially,specially
00005427,species,species
00005428,specific,specific
00005429,specifically,specifically
00005430,specification,specification
00005431,specify,specify
00005432,specimen,specimen
00005433,spectacular,spectacular
00005434,spectator,spectator
00005435,spectrum,spectrum
00005436,speculate,speculate
00005437,speculation,speculation
00005438,speech,speech
00005439,speechless,speechless
00005440,speed,speed
00005441,spell,spell
00005442,spelling,spelling
00005443,spend,spend
00005444,spending,spending
00005445,sphere,sphere
00005446,spice,spice
00005447,spicy,spicy
00005448,spider,spider
00005449,spill,spill
00005450,spin,spin
00005451,spinach,spinach
00005452,spine,spine
00005453,spirit,spirit
00005454,spiritual,spiritual
00005455,spiritually,spiritually
00005456,spit,spit
00005457,spite,spite
00005458,splash,splash
00005459,splendid,splendid
00005460,splendour,splendour
00005461,split,split
00005462,spoil,spoil
00005463,spokesman,spokesman
00005464,spokesperson,spokesperson
00005465,sponsor,sponsor
00005466,sponsorship,sponsorship
00005467,spoon,spoon
00005468,sport,sport
00005469,sports,sports
00005470,sports centre,sports centre
00005471,sporty,sporty
00005472,spot,spot
00005473,spotless,spotless
00005474,spotlight,spotlight
00005475,spouse,spouse
00005476,spray,spray
00005477,spread,spread
00005478,spreadsheet,spreadsheet
00005479,spring,spring
00005480,sprinkle,sprinkle
00005481,spur,spur
00005482,spy,spy
00005483,squad,squad
00005484,squander,squander
00005485,square,square
00005486,squash,squash
00005487,squeak,squeak
00005488,squeaky,squeaky
00005489,squeeze,squeeze
00005490,stab,stab
00005491,stability,stability
00005492,stable,stable
00005493,stadium,stadium
00005494,staff,staff
00005495,stage,stage
00005496,stagger,stagger
00005497,staggering,staggering
00005498,stain,stain
00005499,staircase,staircase
00005500,stairs,stairs
00005501,stale,stale
00005502,stall,stall
00005503,stamina,stamina
00005504,stamp,stamp
00005505,stance,stance
00005506,stand,stand
00005507,standard,standard
00005508,standpoint,standpoint
00005509,star,star
00005510,stardom,stardom
00005511,stare,stare
00005512,start,start
00005513,starvation,starvation
00005514,starve,starve
00005515,starving,starving
00005516,state,state
00005517,state-of-the-art,state-of-the-art
00005518,statement,statement
00005519,station,station
00005520,statistic,statistic
00005521,statistical,statistical
00005522,statistics,statistics
00005523,statue,statue
00005524,status,status
00005525,status symbol,status symbol
00005526,stay,stay
00005527,steadily,steadily
00005528,steady,steady
00005529,steak,steak
00005530,steal,steal
00005531,steam,steam
00005532,steel,steel
00005533,steep,steep
00005534,steer,steer
00005535,steering wheel,steering wheel
00005536,step,step
00005537,stepfather,stepfather
00005538,stepmother,stepmother
00005539,stereotype,stereotype
00005540,stereotypical,stereotypical
00005541,stern,stern
00005542,stick,stick
00005543,sticky,sticky
00005544,stiff,stiff
00005545,still,still
00005546,stimulate,stimulate
00005547,stimulus,stimulus
00005548,stir,stir
00005549,stitch,stitch
00005550,stock,stock
00005551,stock market,stock market
00005552,stocking,stocking
00005553,stomach,stomach
00005554,stomach ache,stomach ache
00005555,stone,stone
00005556,stool,stool
00005557,stop,stop
00005558,stopover,stopover
00005559,storage,storage
00005560,store,store
00005561,storey,storey
00005562,storm,storm
00005563,stormy,stormy
00005564,story,story
00005565,straight,straight
00005566,straightforward,straightforward
00005567,strain,strain
00005568,strand,strand
00005569,stranded,stranded
00005570,strange,strange
00005571,strangely,strangely
00005572,stranger,stranger
00005573,strap,strap
00005574,strategic,strategic
00005575,strategically,strategically
00005576,strategy,strategy
00005577,straw,straw
00005578,strawberry,strawberry
00005579,stream,stream
00005580,street,street
00005581,strength,strength
00005582,strengthen,strengthen
00005583,strenuous,strenuous
00005584,stress,stress
00005585,stressed,stressed
00005586,stressful,stressful
00005587,stretch,stretch
00005588,strict,strict
00005589,strictly,strictly
00005590,strike,strike
00005591,striker,striker
00005592,striking,striking
00005593,string,string
00005594,strip,strip
00005595,stripe,stripe
00005596,strive,strive
00005597,stroke,stroke
00005598,stroll,stroll
00005599,strong,strong
00005600,strongly,strongly
00005601,structural,structural
00005602,structure,structure
00005603,structured,structured
00005604,struggle,struggle
00005605,stubborn,stubborn
00005606,stubbornness,stubbornness
00005607,stuck,stuck
00005608,student,student
00005609,studio,studio
00005610,study,study
00005611,stuff,stuff
00005612,stumble,stumble
00005613,stunned,stunned
00005614,stunning,stunning
00005615,stupid,stupid
00005616,stupidity,stupidity
00005617,style,style
00005618,stylish,stylish
00005619,subconsciously,subconsciously
00005620,subject,subject
00005621,subjective,subjective
00005622,submit,submit
00005623,subsequent,subsequent
00005624,subsequently,subsequently
00005625,subsidy,subsidy
00005626,substance,substance
00005627,substantial,substantial
00005628,substantially,substantially
00005629,substitute,substitute
00005630,substitution,substitution
00005631,subtitles,subtitles
00005632,subtle,subtle
00005633,suburb,suburb
00005634,subway,subway
00005635,succeed,succeed
00005636,success,success
00005637,successful,successful
00005638,successfully,successfully
00005639,successive,successive
00005640,successor,successor
00005641,succumb,succumb
00005642,such,such
00005643,suck,suck
00005644,sudden,sudden
00005645,suddenly,suddenly
00005646,sue,sue
00005647,suffer,suffer
00005648,sufferer,sufferer
00005649,suffering,suffering
00005650,sufficient,sufficient
00005651,sufficiently,sufficiently
00005652,suffix,suffix
00005653,sugar,sugar
00005654,suggest,suggest
00005655,suggestion,suggestion
00005656,suicide,suicide
00005657,suit,suit
00005658,suitability,suitability
00005659,suitable,suitable
00005660,suitably,suitably
00005661,suitcase,suitcase
00005662,sum,sum
00005663,summarize,summarize
00005664,summary,summary
00005665,summer,summer
00005666,summit,summit
00005667,summon,summon
00005668,sun,sun
00005669,sunbathe,sunbathe
00005670,sunglasses,sunglasses
00005671,sunlight,sunlight
00005672,sunny,sunny
00005673,sunrise,sunrise
00005674,sunset,sunset
00005675,sunshine,sunshine
00005676,superb,superb
00005677,superficial,superficial
00005678,superficially,superficially
00005679,superfluous,superfluous
00005680,superior,superior
00005681,superiority,superiority
00005682,superlative,superlative
00005683,supermarket,supermarket
00005684,supernatural,supernatural
00005685,supervise,supervise
00005686,supervision,supervision
00005687,supervisor,supervisor
00005688,supper,supper
00005689,supplement,supplement
00005690,supplementary,supplementary
00005691,supplier,supplier
00005692,supply,supply
00005693,support,support
00005694,supporter,supporter
00005695,supportive,supportive
00005696,suppose,suppose
00005697,supposedly,supposedly
00005698,suppress,suppress
00005699,sure,sure
00005700,surely,surely
00005701,surf,surf
00005702,surface,surface
00005703,surfing,surfing
00005704,surge,surge
00005705,surgeon,surgeon
00005706,surgery,surgery
00005707,surname,surname
00005708,surpass,surpass
00005709,surplus,surplus
00005710,surprise,surprise
00005711,surprised,surprised
00005712,surprising,surprising
00005713,surprisingly,surprisingly
00005714,surrender,surrender
00005715,surround,surround
00005716,surrounding,surrounding
00005717,surroundings,surroundings
00005718,survey,survey
00005719,survival,survival
00005720,survive,survive
00005721,survivor,survivor
00005722,suspect,suspect
00005723,suspend,suspend
00005724,suspense,suspense
00005725,suspicion,suspicion
00005726,suspicious,suspicious
00005727,suspiciously,suspiciously
00005728,sustain,sustain
00005729,sustainability,sustainability
00005730,sustainable,sustainable
00005731,swallow,swallow
00005732,swan,swan
00005733,swap,swap
00005734,swear,swear
00005735,sweat,sweat
00005736,sweater,sweater
00005737,sweatshirt,sweatshirt
00005738,sweep,sweep
00005739,sweet,sweet
00005740,sweets,sweets
00005741,swift,swift
00005742,swiftly,swiftly
00005743,swim,swim
00005744,swimmer,swimmer
00005745,swimming,swimming
00005746,swimming costume,swimming costume
00005747,swimming pool,swimming pool
00005748,swing,swing
00005749,switch,switch
00005750,swollen,swollen
00005751,sword,sword
00005752,syllable,syllable
00005753,syllabus,syllabus
00005754,symbol,symbol
00005755,symbolic,symbolic
00005756,sympathetic,sympathetic
00005757,sympathize,sympathize
00005758,sympathy,sympathy
00005759,symptom,symptom
00005760,synonym,synonym
00005761,synonymous,synonymous
00005762,system,system
00005763,systematic,systematic
00005764,systematically,systematically
00005765,table,table
00005766,table tennis,table tennis
00005767,tablet,tablet
00005768,tabloid,tabloid
00005769,tackle,tackle
00005770,tact,tact
00005771,tactful,tactful
00005772,tactic,tactic
00005773,tactless,tactless
00005774,tail,tail
00005775,take,take
00005776,takeaway,takeaway
00005777,takeover,takeover
00005778,tale,tale
00005779,talent,talent
00005780,talented,talented
00005781,talk,talk
00005782,talkative,talkative
00005783,talks,talks
00005784,tall,tall
00005785,tan,tan
00005786,tangible,tangible
00005787,tank,tank
00005788,tap,tap
00005789,target,target
00005790,task,task
00005791,taste,taste
00005792,tasteful,tasteful
00005793,tasteless,tasteless
00005794,tasty,tasty
00005795,tax,tax
00005796,taxi,taxi
00005797,taxpayer,taxpayer
00005798,tea,tea
00005799,teach,teach
00005800,teacher,teacher
00005801,teaching,teaching
00005802,team,team
00005803,teamwork,teamwork
00005804,tear,tear
00005805,tease,tease
00005806,teaspoon,teaspoon
00005807,technical,technical
00005808,technically,technically
00005809,technician,technician
00005810,technique,technique
00005811,techno,techno
00005812,technological,technological
00005813,technologically,technologically
00005814,technology,technology
00005815,tedious,tedious
00005816,teenage,teenage
00005817,teenager,teenager
00005818,telecommunications,telecommunications
00005819,telephone,telephone
00005820,telescope,telescope
00005821,television,television
00005822,tell,tell
00005823,telly,telly
00005824,temper,temper
00005825,temperature,temperature
00005826,temple,temple
00005827,temporarily,temporarily
00005828,temporary,temporary
00005829,temptation,temptation
00005830,ten,ten
00005831,tenant,tenant
00005832,tendency,tendency
00005833,tender,tender
00005834,tenderness,tenderness
00005835,tennis,tennis
00005836,tense,tense
00005837,tension,tension
00005838,tent,tent
00005839,term,term
00005840,terminal,terminal
00005841,terms,terms
00005842,terrace,terrace
00005843,terrible,terrible
00005844,terribly,terribly
00005845,terrific,terrific
00005846,terrified,terrified
00005847,terrify,terrify
00005848,terrifying,terrifying
00005849,territorial,territorial
00005850,territory,territory
00005851,terror,terror
00005852,terrorism,terrorism
00005853,terrorist,terrorist
00005854,tertiary,tertiary
00005855,test,test
00005856,testify,testify
00005857,text,text
00005858,text message,text message
00005859,textbook,textbook
00005860,texture,texture
00005861,than,than
00005862,thank,thank
00005863,thank you,thank you
00005864,thankful,thankful
00005865,thankfully,thankfully
00005866,thanks,thanks
00005867,that,that
00005868,the,the
00005869,the Internet,the Internet
00005870,the first floor,the first floor
00005871,the first person,the first person
00005872,the ground floor,the ground floor
00005873,the last minute,the last minute
00005874,the middle class,the middle class
00005875,the seaside,the seaside
00005876,the second person,the second person
00005877,the third person,the third person
00005878,the upper class,the upper class
00005879,the working class,the working class
00005880,theatre,theatre
00005881,theft,theft
00005882,their,their
00005883,theirs,theirs
00005884,them,them
00005885,theme,theme
00005886,themselves,themselves
00005887,then,then
00005888,theoretical,theoretical
00005889,theoretically,theoretically
00005890,theory,theory
00005891,therapeutic,therapeutic
00005892,therapist,therapist
00005893,therapy,therapy
00005894,there,there
00005895,thereafter,thereafter
00005896,thereby,thereby
00005897,therefore,therefore
00005898,thermometer,thermometer
00005899,these,these
00005900,thesis,thesis
00005901,they,they
00005902,thick,thick
00005903,thief,thief
00005904,thigh,thigh
00005905,thin,thin
00005906,thing,thing
00005907,think,think
00005908,thinker,thinker
00005909,third,third
00005910,thirst,thirst
00005911,thirsty,thirsty
00005912,thirteen,thirteen
00005913,thirty,thirty
00005914,this,this
00005915,thorough,thorough
00005916,thoroughly,thoroughly
00005917,those,those
00005918,though,though
00005919,thought,thought
00005920,thoughtful,thoughtful
00005921,thoughtfully,thoughtfully
00005922,thoughtless,thoughtless
00005923,thousand,thousand
00005924,thread,thread
00005925,threat,threat
00005926,threaten,threaten
00005927,three,three
00005928,threshold,threshold
00005929,thrill,thrill
00005930,thrilled,thrilled
00005931,thriller,thriller
00005932,thrilling,thrilling
00005933,thrive,thrive
00005934,thriving,thriving
00005935,throat,throat
00005936,throne,throne
00005937,through,through
00005938,throughout,throughout
00005939,throw,throw
00005940,thumb,thumb
00005941,thunder,thunder
00005942,thunderstorm,thunderstorm
00005943,thus,thus
00005944,tick,tick
00005945,ticket,ticket
00005946,tide,tide
00005947,tidy,tidy
00005948,tie,tie
00005949,tiger,tiger
00005950,tight,tight
00005951,tighten,tighten
00005952,tightly,tightly
00005953,tights,tights
00005954,till,till
00005955,timber,timber
00005956,time,time
00005957,time-consuming,time-consuming
00005958,times,times
00005959,timetable,timetable
00005960,timid,timid
00005961,timing,timing
00005962,tin,tin
00005963,tiny,tiny
00005964,tip,tip
00005965,tire,tire
00005966,tired,tired
00005967,tiredness,tiredness
00005968,tiresome,tiresome
00005969,tiring,tiring
00005970,tissue,tissue
00005971,title,title
00005972,to,to
00005973,toast,toast
00005974,tobacco,tobacco
00005975,today,today
00005976,toddler,toddler
00005977,toe,toe
00005978,toenail,toenail
00005979,together,together
00005980,toilet,toilet
00005981,token,token
00005982,tolerance,tolerance
00005983,tolerant,tolerant
00005984,tolerate,tolerate
00005985,toll,toll
00005986,tomato,tomato
00005987,tomb,tomb
00005988,tomorrow,tomorrow
00005989,ton,ton
00005990,tone,tone
00005991,tongue,tongue
00005992,tonight,tonight
00005993,too,too
00005994,tool,tool
00005995,tooth,tooth
00005996,toothache,toothache
00005997,toothbrush,toothbrush
00005998,toothpaste,toothpaste
00005999,top,top
00006000,topic,topic
00006001,torch,torch
00006002,tornado,tornado
00006003,torrential,torrential
00006004,torture,torture
00006005,total,total
00006006,totalitarian,totalitarian
00006007,totally,totally
00006008,touch,touch
00006009,tough,tough
00006010,toughness,toughness
00006011,tour,tour
00006012,tour guide,tour guide
00006013,tourism,tourism
00006014,tourist,tourist
00006015,tournament,tournament
00006016,towards,towards
00006017,towel,towel
00006018,tower,tower
00006019,town,town
00006020,toxic,toxic
00006021,toy,toy
00006022,trace,trace
00006023,track,track
00006024,tracksuit,tracksuit
00006025,tractor,tractor
00006026,trade,trade
00006027,trader,trader
00006028,tradition,tradition
00006029,traditional,traditional
00006030,traditionally,traditionally
00006031,traffic,traffic
00006032,traffic jam,traffic jam
00006033,traffic light,traffic light
00006034,tragedy,tragedy
00006035,tragic,tragic
00006036,tragically,tragically
00006037,trail,trail
00006038,train,train
00006039,trainee,trainee
00006040,trainer,trainer
00006041,training,training
00006042,trait,trait
00006043,tram,tram
00006044,tranquil,tranquil
00006045,tranquility,tranquility
00006046,transaction,transaction
00006047,transfer,transfer
00006048,transform,transform
00006049,transformation,transformation
00006050,transition,transition
00006051,transitive,transitive
00006052,translate,translate
00006053,translation,translation
00006054,transmission,transmission
00006055,transmit,transmit
00006056,transparent,transparent
00006057,transplant,transplant
00006058,transport,transport
00006059,transportation,transportation
00006060,trap,trap
00006061,trash,trash
00006062,trauma,trauma
00006063,traumatic,traumatic
00006064,travel,travel
00006065,travel agent,travel agent
00006066,traveller,traveller
00006067,tray,tray
00006068,tread,tread
00006069,treasure,treasure
00006070,treat,treat
00006071,treatment,treatment
00006072,treaty,treaty
00006073,tree,tree
00006074,trek,trek
00006075,trekking,trekking
00006076,tremble,tremble
00006077,tremendous,tremendous
00006078,tremendously,tremendously
00006079,trend,trend
00006080,trial,trial
00006081,triangle,triangle
00006082,tribal,tribal
00006083,tribe,tribe
00006084,tribute,tribute
00006085,trick,trick
